Descriptor Name,Root Category,Descriptor Name Lower
Achyrocline,['B'],achyrocline
Acid Anhydride Hydrolases,['D'],acid anhydride hydrolases
Acid Ceramidase,['D'],acid ceramidase
"Acid Etching, Dental",['E'],"acid etching, dental"
Acid Phosphatase,['D'],acid phosphatase
Acid Rain,['D' 'G' 'N'],acid rain
Acid Sensing Ion Channel Blockers,['D'],acid sensing ion channel blockers
Acid Sensing Ion Channels,['D'],acid sensing ion channels
Acid-Base Equilibrium,['G'],acid-base equilibrium
Acid-Base Imbalance,['C'],acid-base imbalance
Acidaminococcus,['B'],acidaminococcus
Acidianus,['B'],acidianus
Acidic Glycosphingolipids,['D'],acidic glycosphingolipids
Acidiphilium,['B'],acidiphilium
Acidithiobacillus,['B'],acidithiobacillus
Acidithiobacillus thiooxidans,['B'],acidithiobacillus thiooxidans
Acidobacteria,['B'],acidobacteria
Acidosis,['C'],acidosis
"Acidosis, Lactic",['C'],"acidosis, lactic"
"Acidosis, Renal Tubular",['C'],"acidosis, renal tubular"
"Acidosis, Respiratory",['C'],"acidosis, respiratory"
Acids,['D'],acids
"Acids, Acyclic",['D'],"acids, acyclic"
"Acids, Aldehydic",['D'],"acids, aldehydic"
"Acids, Carbocyclic",['D'],"acids, carbocyclic"
"Acids, Heterocyclic",['D'],"acids, heterocyclic"
"Acids, Noncarboxylic",['D'],"acids, noncarboxylic"
Acidulated Phosphate Fluoride,['D' 'J'],acidulated phosphate fluoride
Acinar Cells,['A'],acinar cells
Acinetobacter,['B'],acinetobacter
Acinetobacter Infections,['C'],acinetobacter infections
Acinetobacter baumannii,['B'],acinetobacter baumannii
Acinetobacter calcoaceticus,['B'],acinetobacter calcoaceticus
Acinonyx,['B'],acinonyx
Acitretin,['D'],acitretin
Aclarubicin,['D'],aclarubicin
Acne Conglobata,['C'],acne conglobata
Acne Keloid,['A' 'C'],acne keloid
Acne Vulgaris,['C'],acne vulgaris
Acneiform Eruptions,['C'],acneiform eruptions
Aconitate Hydratase,['D'],aconitate hydratase
Aconitic Acid,['D'],aconitic acid
Aconitine,['D'],aconitine
Aconitum,['B'],aconitum
Acoraceae,['B'],acoraceae
Acorus,['B'],acorus
Acoustic Impedance Tests,['E'],acoustic impedance tests
Acoustic Maculae,['A'],acoustic maculae
Acoustic Stimulation,['E'],acoustic stimulation
Acoustics,['H'],acoustics
Acquired Hyperostosis Syndrome,['C'],acquired hyperostosis syndrome
Acquired Immunodeficiency Syndrome,['C'],acquired immunodeficiency syndrome
Acremonium,['B'],acremonium
Acridine Orange,['D'],acridine orange
Acridines,['D'],acridines
Acridones,['D'],acridones
Acriflavine,['D'],acriflavine
Acro-Osteolysis,['C'],acro-osteolysis
Acrocallosal Syndrome,['C'],acrocallosal syndrome
Acrocephalosyndactylia,['C'],acrocephalosyndactylia
Acrodermatitis,['C'],acrodermatitis
Acrodynia,['C'],acrodynia
Acrolein,['D'],acrolein
Acromegaly,['C'],acromegaly
Acromioclavicular Joint,['A'],acromioclavicular joint
Acromion,['A'],acromion
Acronine,['D'],acronine
Acrosin,['D'],acrosin
Acrosome,['A'],acrosome
Acrosome Reaction,['G'],acrosome reaction
Acrospiroma,['C'],acrospiroma
Acrylamide,['D'],acrylamide
Acrylamides,['D'],acrylamides
Acrylates,['D'],acrylates
Acrylic Resins,['D' 'J'],acrylic resins
Acrylonitrile,['D'],acrylonitrile
Actaea,['B'],actaea
Actigraphy,['E'],actigraphy
Actihaemyl,['D'],actihaemyl
Actin Capping Proteins,['D'],actin capping proteins
Actin Cytoskeleton,['A'],actin cytoskeleton
Actin Depolymerizing Factors,['D'],actin depolymerizing factors
Actin-Related Protein 2,['D'],actin-related protein 2
Actin-Related Protein 2-3 Complex,['D'],actin-related protein 2-3 complex
Actin-Related Protein 3,['D'],actin-related protein 3
Acting Out,['F'],acting out
Actinidia,['B'],actinidia
Actinidiaceae,['B'],actinidiaceae
Actinin,['D'],actinin
Actinium,['D'],actinium
Actinobacillosis,['C'],actinobacillosis
Actinobacillus,['B'],actinobacillus
Actinobacillus Infections,['C'],actinobacillus infections
Actinobacillus equuli,['B'],actinobacillus equuli
Actinobacillus pleuropneumoniae,['B'],actinobacillus pleuropneumoniae
Actinobacillus seminis,['B'],actinobacillus seminis
Actinobacillus suis,['B'],actinobacillus suis
Actinobacteria,['B'],actinobacteria
Actinoid Series Elements,['D'],actinoid series elements
Actinomadura,['B'],actinomadura
Actinomyces,['B'],actinomyces
Actinomyces viscosus,['B'],actinomyces viscosus
Actinomycetaceae,['B'],actinomycetaceae
Actinomycetales,['B'],actinomycetales
Actinomycetales Infections,['C'],actinomycetales infections
Actinomycosis,['C'],actinomycosis
"Actinomycosis, Cervicofacial",['C'],"actinomycosis, cervicofacial"
Actinoplanes,['B'],actinoplanes
Actins,['D'],actins
Action Potentials,['G'],action potentials
Action Spectrum,['E'],action spectrum
Activated Protein C Resistance,['C'],activated protein c resistance
Activated-Leukocyte Cell Adhesion Molecule,['D'],activated-leukocyte cell adhesion molecule
Activating Transcription Factor 1,['D'],activating transcription factor 1
Activating Transcription Factor 2,['D'],activating transcription factor 2
Activating Transcription Factor 3,['D'],activating transcription factor 3
Activating Transcription Factor 4,['D'],activating transcription factor 4
Activating Transcription Factor 6,['D'],activating transcription factor 6
Activating Transcription Factors,['D'],activating transcription factors
Activation Analysis,['E'],activation analysis
"Activation, Metabolic",['G'],"activation, metabolic"
Activator Appliances,['E'],activator appliances
"Active Transport, Cell Nucleus",['G'],"active transport, cell nucleus"
Activin Receptors,['D'],activin receptors
"Activin Receptors, Type I",['D'],"activin receptors, type i"
"Activin Receptors, Type II",['D'],"activin receptors, type ii"
Activins,['D'],activins
Activities of Daily Living,['E' 'I' 'N'],activities of daily living
Activity Cycles,['G'],activity cycles
Actomyosin,['D'],actomyosin
Actuarial Analysis,['E' 'N'],actuarial analysis
Acupressure,['E'],acupressure
Acupuncture,['H'],acupuncture
Acupuncture Analgesia,['E'],acupuncture analgesia
Acupuncture Points,['E'],acupuncture points
Acupuncture Therapy,['E'],acupuncture therapy
"Acupuncture, Ear",['E'],"acupuncture, ear"
Acute Chest Syndrome,['C'],acute chest syndrome
Acute Coronary Syndrome,['C'],acute coronary syndrome
Acute Disease,['C'],acute disease
Acute Febrile Encephalopathy,['C'],acute febrile encephalopathy
Acute Generalized Exanthematous Pustulosis,['C'],acute generalized exanthematous pustulosis
Acute Kidney Injury,['C'],acute kidney injury
Acute Lung Injury,['C'],acute lung injury
Acute Pain,['C'],acute pain
Acute Radiation Syndrome,['C' 'G' 'N'],acute radiation syndrome
Acute Retroviral Syndrome,['C'],acute retroviral syndrome
Acute-On-Chronic Liver Failure,['C'],acute-on-chronic liver failure
Acute-Phase Proteins,['D'],acute-phase proteins
Acute-Phase Reaction,['C'],acute-phase reaction
Acyclic Monoterpenes,['D'],acyclic monoterpenes
Acyclovir,['D'],acyclovir
Acyl Carrier Protein,['D'],acyl carrier protein
Acyl Coenzyme A,['D'],acyl coenzyme a
Acyl-Butyrolactones,['D'],acyl-butyrolactones
Acyl-Carrier Protein S-Acetyltransferase,['D'],acyl-carrier protein s-acetyltransferase
Acyl-Carrier Protein S-Malonyltransferase,['D'],acyl-carrier protein s-malonyltransferase
Acyl-CoA Dehydrogenase,['D'],acyl-coa dehydrogenase
"Acyl-CoA Dehydrogenase, Long-Chain",['D'],"acyl-coa dehydrogenase, long-chain"
Acyl-CoA Dehydrogenases,['D'],acyl-coa dehydrogenases
Acyl-CoA Oxidase,['D'],acyl-coa oxidase
Acylation,['G'],acylation
Acyltransferases,['D'],acyltransferases
Ad26COVS1,['D'],ad26covs1
Adalimumab,['D'],adalimumab
Adamantane,['D'],adamantane
Adamantinoma,['C'],adamantinoma
Adams-Stokes Syndrome,['C'],adams-stokes syndrome
Adansonia,['B'],adansonia
Adapalene,['D'],adapalene
"Adapalene, Benzoyl Peroxide Drug Combination",['D'],"adapalene, benzoyl peroxide drug combination"
"Adaptation, Biological",['G'],"adaptation, biological"
"Adaptation, Ocular",['G'],"adaptation, ocular"
"Adaptation, Physiological",['G'],"adaptation, physiological"
"Adaptation, Psychological",['F'],"adaptation, psychological"
Adaptive Clinical Trial,['V'],adaptive clinical trial
Adaptive Clinical Trials as Topic,['E' 'N'],adaptive clinical trials as topic
Adaptive Immunity,['G'],adaptive immunity
Adaptor Protein Complex 1,['D'],adaptor protein complex 1
Adaptor Protein Complex 2,['D'],adaptor protein complex 2
Adaptor Protein Complex 3,['D'],adaptor protein complex 3
Adaptor Protein Complex 4,['D'],adaptor protein complex 4
Adaptor Protein Complex Subunits,['D'],adaptor protein complex subunits
Adaptor Protein Complex alpha Subunits,['D'],adaptor protein complex alpha subunits
Adaptor Protein Complex beta Subunits,['D'],adaptor protein complex beta subunits
Adaptor Protein Complex delta Subunits,['D'],adaptor protein complex delta subunits
Adaptor Protein Complex gamma Subunits,['D'],adaptor protein complex gamma subunits
Adaptor Protein Complex mu Subunits,['D'],adaptor protein complex mu subunits
Adaptor Protein Complex sigma Subunits,['D'],adaptor protein complex sigma subunits
"Adaptor Proteins, Signal Transducing",['D'],"adaptor proteins, signal transducing"
"Adaptor Proteins, Vesicular Transport",['D'],"adaptor proteins, vesicular transport"
Addiction Medicine,['H'],addiction medicine
Addison Disease,['C'],addison disease
Address,['V'],address
Adenine,['D'],adenine
Adenine Nucleotide Translocator 1,['D'],adenine nucleotide translocator 1
Adenine Nucleotide Translocator 2,['D'],adenine nucleotide translocator 2
Adenine Nucleotide Translocator 3,['D'],adenine nucleotide translocator 3
Adenine Nucleotides,['D'],adenine nucleotides
Adenine Phosphoribosyltransferase,['D'],adenine phosphoribosyltransferase
Adenocarcinoma,['C'],adenocarcinoma
Adenocarcinoma in Situ,['C'],adenocarcinoma in situ
Adenocarcinoma of Lung,['C'],adenocarcinoma of lung
"Adenocarcinoma, Bronchiolo-Alveolar",['C'],"adenocarcinoma, bronchiolo-alveolar"
"Adenocarcinoma, Clear Cell",['C'],"adenocarcinoma, clear cell"
"Adenocarcinoma, Follicular",['C'],"adenocarcinoma, follicular"
"Adenocarcinoma, Mucinous",['C'],"adenocarcinoma, mucinous"
"Adenocarcinoma, Papillary",['C'],"adenocarcinoma, papillary"
"Adenocarcinoma, Scirrhous",['C'],"adenocarcinoma, scirrhous"
"Adenocarcinoma, Sebaceous",['C'],"adenocarcinoma, sebaceous"
Adenofibroma,['C'],adenofibroma
Adenoidectomy,['E'],adenoidectomy
Adenoids,['A'],adenoids
Adenolymphoma,['C'],adenolymphoma
Adenoma,['C'],adenoma
"Adenoma, Acidophil",['C'],"adenoma, acidophil"
"Adenoma, Basophil",['C'],"adenoma, basophil"
"Adenoma, Bile Duct",['C'],"adenoma, bile duct"
"Adenoma, Chromophobe",['C'],"adenoma, chromophobe"
"Adenoma, Islet Cell",['C'],"adenoma, islet cell"
"Adenoma, Liver Cell",['C'],"adenoma, liver cell"
"Adenoma, Oxyphilic",['C'],"adenoma, oxyphilic"
"Adenoma, Pleomorphic",['C'],"adenoma, pleomorphic"
"Adenoma, Sweat Gland",['C'],"adenoma, sweat gland"
"Adenoma, Villous",['C'],"adenoma, villous"
Adenomatoid Tumor,['C'],adenomatoid tumor
"Adenomatosis, Pulmonary",['C'],"adenomatosis, pulmonary"
Adenomatous Polyposis Coli,['C'],adenomatous polyposis coli
Adenomatous Polyposis Coli Protein,['D'],adenomatous polyposis coli protein
Adenomatous Polyps,['C'],adenomatous polyps
Adenomyoepithelioma,['C'],adenomyoepithelioma
Adenomyoma,['C'],adenomyoma
Adenomyosis,['C'],adenomyosis
Adenophorea,['B'],adenophorea
Adenophorea Infections,['C'],adenophorea infections
Adenosarcoma,['C'],adenosarcoma
Adenosine,['D'],adenosine
Adenosine A1 Receptor Agonists,['D'],adenosine a1 receptor agonists
Adenosine A1 Receptor Antagonists,['D'],adenosine a1 receptor antagonists
Adenosine A2 Receptor Agonists,['D'],adenosine a2 receptor agonists
Adenosine A2 Receptor Antagonists,['D'],adenosine a2 receptor antagonists
Adenosine A3 Receptor Agonists,['D'],adenosine a3 receptor agonists
Adenosine A3 Receptor Antagonists,['D'],adenosine a3 receptor antagonists
Adenosine Deaminase,['D'],adenosine deaminase
Adenosine Deaminase Inhibitors,['D'],adenosine deaminase inhibitors
Adenosine Diphosphate,['D'],adenosine diphosphate
Adenosine Diphosphate Glucose,['D'],adenosine diphosphate glucose
Adenosine Diphosphate Ribose,['D'],adenosine diphosphate ribose
Adenosine Diphosphate Sugars,['D'],adenosine diphosphate sugars
Adenosine Kinase,['D'],adenosine kinase
Adenosine Monophosphate,['D'],adenosine monophosphate
Adenosine Phosphosulfate,['D'],adenosine phosphosulfate
Adenosine Triphosphatases,['D'],adenosine triphosphatases
Adenosine Triphosphate,['D'],adenosine triphosphate
Adenosine-5'-(N-ethylcarboxamide),['D'],adenosine-5'-(n-ethylcarboxamide)
Adenosylhomocysteinase,['D'],adenosylhomocysteinase
Adenosylmethionine Decarboxylase,['D'],adenosylmethionine decarboxylase
Adenoviridae,['B'],adenoviridae
Adenoviridae Infections,['C'],adenoviridae infections
Adenovirus E1 Proteins,['D'],adenovirus e1 proteins
Adenovirus E1A Proteins,['D'],adenovirus e1a proteins
Adenovirus E1B Proteins,['D'],adenovirus e1b proteins
Adenovirus E2 Proteins,['D'],adenovirus e2 proteins
Adenovirus E3 Proteins,['D'],adenovirus e3 proteins
Adenovirus E4 Proteins,['D'],adenovirus e4 proteins
Adenovirus Early Proteins,['D'],adenovirus early proteins
"Adenovirus Infections, Human",['C'],"adenovirus infections, human"
Adenovirus Vaccines,['D'],adenovirus vaccines
"Adenoviruses, Canine",['B'],"adenoviruses, canine"
"Adenoviruses, Human",['B'],"adenoviruses, human"
"Adenoviruses, Porcine",['B'],"adenoviruses, porcine"
"Adenoviruses, Simian",['B'],"adenoviruses, simian"
Adenylate Cyclase Toxin,['D'],adenylate cyclase toxin
Adenylate Kinase,['D'],adenylate kinase
Adenylosuccinate Lyase,['D'],adenylosuccinate lyase
Adenylosuccinate Synthase,['D'],adenylosuccinate synthase
Adenylyl Cyclase Inhibitors,['D'],adenylyl cyclase inhibitors
Adenylyl Cyclases,['D'],adenylyl cyclases
Adenylyl Imidodiphosphate,['D'],adenylyl imidodiphosphate
Adherens Junctions,['A'],adherens junctions
"Adhesins, Bacterial",['D'],"adhesins, bacterial"
"Adhesins, Escherichia coli",['D'],"adhesins, escherichia coli"
Adhesiveness,['G'],adhesiveness
Adhesives,['D' 'J'],adhesives
Adiantum,['B'],adiantum
Adie Syndrome,['C'],adie syndrome
Adipates,['D'],adipates
Adipocytes,['A'],adipocytes
"Adipocytes, Beige",['A'],"adipocytes, beige"
"Adipocytes, Brown",['A'],"adipocytes, brown"
"Adipocytes, White",['A'],"adipocytes, white"
Adipogenesis,['G'],adipogenesis
Adipokines,['D'],adipokines
Adiponectin,['D'],adiponectin
Adipose Tissue,['A'],adipose tissue
"Adipose Tissue, Beige",['A'],"adipose tissue, beige"
"Adipose Tissue, Brown",['A'],"adipose tissue, brown"
"Adipose Tissue, White",['A'],"adipose tissue, white"
Adiposis Dolorosa,['C'],adiposis dolorosa
Adiposity,['E' 'G'],adiposity
Adjustment Disorders,['F'],adjustment disorders
"Adjuvants, Anesthesia",['D'],"adjuvants, anesthesia"
"Adjuvants, Immunologic",['D'],"adjuvants, immunologic"
"Adjuvants, Pharmaceutic",['D'],"adjuvants, pharmaceutic"
"Adjuvants, Vaccine",['D'],"adjuvants, vaccine"
"Administration, Buccal",['E'],"administration, buccal"
"Administration, Cutaneous",['E'],"administration, cutaneous"
"Administration, Inhalation",['E'],"administration, inhalation"
"Administration, Intranasal",['E'],"administration, intranasal"
"Administration, Intravaginal",['E'],"administration, intravaginal"
"Administration, Intravenous",['E'],"administration, intravenous"
"Administration, Intravesical",['E'],"administration, intravesical"
"Administration, Metronomic",['E'],"administration, metronomic"
"Administration, Mucosal",['E'],"administration, mucosal"
"Administration, Ophthalmic",['E'],"administration, ophthalmic"
"Administration, Oral",['E'],"administration, oral"
"Administration, Rectal",['E'],"administration, rectal"
"Administration, Sublingual",['E'],"administration, sublingual"
"Administration, Topical",['E'],"administration, topical"
"Administrative Claims, Healthcare",['N'],"administrative claims, healthcare"
Administrative Personnel,['M'],administrative personnel
"Admitting Department, Hospital",['N'],"admitting department, hospital"
Adnexa Uteri,['A'],adnexa uteri
Adnexal Diseases,['C'],adnexal diseases
Ado-Trastuzumab Emtansine,['D'],ado-trastuzumab emtansine
Adolescent,['M'],adolescent
Adolescent Behavior,['F'],adolescent behavior
Adolescent Development,['F' 'G'],adolescent development
Adolescent Fathers,['F' 'I' 'M'],adolescent fathers
Adolescent Health,['N'],adolescent health
Adolescent Health Services,['N'],adolescent health services
Adolescent Medicine,['H'],adolescent medicine
Adolescent Mothers,['M'],adolescent mothers
Adolescent Nutritional Physiological Phenomena,['G'],adolescent nutritional physiological phenomena
Adolescent Psychiatry,['F' 'H'],adolescent psychiatry
"Adolescent, Hospitalized",['M'],"adolescent, hospitalized"
"Adolescent, Institutionalized",['M'],"adolescent, institutionalized"
Adonis,['B'],adonis
Adoption,['I'],adoption
Adoptive Transfer,['E'],adoptive transfer
Adosterol,['D'],adosterol
Adoxaceae,['B'],adoxaceae
Adrenal Cortex,['A'],adrenal cortex
Adrenal Cortex Diseases,['C'],adrenal cortex diseases
Adrenal Cortex Function Tests,['E'],adrenal cortex function tests
Adrenal Cortex Hormones,['D'],adrenal cortex hormones
Adrenal Cortex Neoplasms,['C'],adrenal cortex neoplasms
Adrenal Gland Diseases,['C'],adrenal gland diseases
Adrenal Gland Neoplasms,['C'],adrenal gland neoplasms
Adrenal Glands,['A'],adrenal glands
"Adrenal Hyperplasia, Congenital",['C'],"adrenal hyperplasia, congenital"
Adrenal Insufficiency,['C'],adrenal insufficiency
Adrenal Medulla,['A'],adrenal medulla
Adrenal Rest Tumor,['C'],adrenal rest tumor
Adrenalectomy,['E'],adrenalectomy
Adrenarche,['G'],adrenarche
Adrenergic Agents,['D'],adrenergic agents
Adrenergic Agonists,['D'],adrenergic agonists
Adrenergic Antagonists,['D'],adrenergic antagonists
Adrenergic Fibers,['A'],adrenergic fibers
Adrenergic Neurons,['A'],adrenergic neurons
Adrenergic Uptake Inhibitors,['D'],adrenergic uptake inhibitors
Adrenergic alpha-1 Receptor Agonists,['D'],adrenergic alpha-1 receptor agonists
Adrenergic alpha-1 Receptor Antagonists,['D'],adrenergic alpha-1 receptor antagonists
Adrenergic alpha-2 Receptor Agonists,['D'],adrenergic alpha-2 receptor agonists
Adrenergic alpha-2 Receptor Antagonists,['D'],adrenergic alpha-2 receptor antagonists
Adrenergic alpha-Agonists,['D'],adrenergic alpha-agonists
Adrenergic alpha-Antagonists,['D'],adrenergic alpha-antagonists
Adrenergic beta-1 Receptor Agonists,['D'],adrenergic beta-1 receptor agonists
Adrenergic beta-1 Receptor Antagonists,['D'],adrenergic beta-1 receptor antagonists
Adrenergic beta-2 Receptor Agonists,['D'],adrenergic beta-2 receptor agonists
Adrenergic beta-2 Receptor Antagonists,['D'],adrenergic beta-2 receptor antagonists
Adrenergic beta-3 Receptor Agonists,['D'],adrenergic beta-3 receptor agonists
Adrenergic beta-3 Receptor Antagonists,['D'],adrenergic beta-3 receptor antagonists
Adrenergic beta-Agonists,['D'],adrenergic beta-agonists
Adrenergic beta-Antagonists,['D'],adrenergic beta-antagonists
Adrenochrome,['D'],adrenochrome
Adrenocortical Adenoma,['C'],adrenocortical adenoma
Adrenocortical Carcinoma,['C'],adrenocortical carcinoma
Adrenocortical Hyperfunction,['C'],adrenocortical hyperfunction
Adrenocorticotropic Hormone,['D'],adrenocorticotropic hormone
Adrenodoxin,['D'],adrenodoxin
Adrenogenital Syndrome,['C'],adrenogenital syndrome
Adrenoleukodystrophy,['C'],adrenoleukodystrophy
Adrenomedullin,['D'],adrenomedullin
Adsorption,['G'],adsorption
Adult,['M'],adult
Adult Children,['F' 'I' 'M'],adult children
Adult Day Care Centers,['J' 'N'],adult day care centers
Adult Germline Stem Cells,['A'],adult germline stem cells
Adult Stem Cells,['A'],adult stem cells
Adult Survivors of Child Abuse,['M'],adult survivors of child abuse
Adult Survivors of Child Adverse Events,['M'],adult survivors of child adverse events
Advance Care Planning,['N'],advance care planning
Advance Directive Adherence,['N'],advance directive adherence
Advance Directives,['I' 'N'],advance directives
Advanced Cardiac Life Support,['E' 'N'],advanced cardiac life support
Advanced Oxidation Protein Products,['D'],advanced oxidation protein products
Advanced Practice Nursing,['H'],advanced practice nursing
Advanced Trauma Life Support Care,['E' 'N'],advanced trauma life support care
Adventitia,['A'],adventitia
Adverse Childhood Experiences,['I'],adverse childhood experiences
Adverse Drug Reaction Reporting Systems,['E' 'N'],adverse drug reaction reporting systems
Adverse Outcome Pathways,['E' 'N'],adverse outcome pathways
